Specifically the initial patterns of WRN exonuclease activity on an mer are identical in the presence or absence of ATP but degradation of a mer is significantly better with ATP than without  see Fig  E    ,experiment
Therefore we performed in situ hybridization by using a DR specific riboprobe followed by immunohistochemistry with Cre specific antibody  Fig  c    ,experiment
Strongest inhibition  PPERCENT CAT activity  was seen with the four times selected pool which was significantly increased versus the initial pool  PPERCENT CAT activity   Fig  B    ,experiment
The values are derived from an assessment of approximately cells in random fields in each experiment   ,experiment
In contrast to imd homozygotes flies homozygous for a mutation in Dif a transcription factor in the Toll pathway did not die rapidly  Figure B and C    ,experiment
Figure a shows an immunoprecipitation  anti GFP  plus protein blot  anti Ptc  analysis of extracts from these cells treated for and hours with vehicle nM Hh protein or   M Hh agonist  see Figure e   Hh Ag     ,experiment
The controls showed that the ratio of total flies on food spots to flies free in the chamber was of the same order in all the strains tested  figure  and this again allows us to eliminate major peripheral sensory defects  olfactory or visual    ,experiment
Binding of STATto the endogenous mTARC promoter was also confirmed in ChIP assays using IL treated bone marrow derived M   Figure B  in the presence or absence of a STATblocking peptide   ,experiment
As expected SycE did not co purify with YopEDHFR fusion since this construct does not include the SycE binding site   ,experiment
In addition they used a double mutant strain affecting both orientation of the mitotic spindle and checkpoint control such that both nuclei frequently accumulate in one cell either the mother or daughter   ,experiment
All the M  abscessus and M  chelonae isolates had the same PCR pattern   ,experiment
The PCR product in the template fraction might represent a subpopulation of pre mRNAs for which binding of poly  A  factors has been more rapid or efficient so they have remained tethered to the polymerase even after cleavage at the  ribozyme   ,experiment
The results of this experiment are shown in Fig  B   ,experiment
Therefore we cloned the rat Tub  UTR and tested it for RNA localization activity using the Xenopus oocyte assay   ,experiment
Competence as well as sporulation is monitored by the cell using subtle cues most of which are still unknown   ,experiment
Flowers showing white sectors also exhibited coordinated transformation of petals to sepals and both stamens and staminodia to carpels  Figure    ,experiment
On the other hand for Yeast which was curated largely from abstracts the figure was PPERCENT   ,experiment
Again we analyzed the nuclear distribution of  TERM pA pre mRNA transcripts by RT PCR using the nuclear fractionation protocol  Figure D  and show that nearly all  PPERCENT  of   globin pre mRNA is located in the template fraction  lane  with only a small amount released into the nucleoplasmic fraction  lane    ,experiment
In a second experiment we also evaluated the classification accuracy of the method with the test set included in the reference set i e  in this case the fragments of each genome were taxonomically classified using all genomes as a reference   ,experiment
Heat killed S cells were also harmless but when live R cells were mixed with killed S cells and injected into mice the mice died and the bacteria re isolated from those mice had been  transformed  into the S type   ,experiment
As expected the classification accuracy drops by  PPERCENT   ,experiment
Permeabilization of virion particles with  PPERCENT NP abolished the protection of capsid and endophilin and these proteins were then degraded even at low concentration of protease  Figure b    ,experiment
In the present study we found that exogenously added heparin had a stronger inhibitory effect on the cytotoxic activity of the peptides compared to CS   ,experiment
As an internal control no obstruction of actin flow was observed at the unblocked side of the cell cortex   ,experiment
However since r  N X  is a global measure that uses information on both N and X we can not conclude that cc  N X  can be predicted from N alone   ,experiment
No signs of nonspecific toxicity were detected by histopathological evaluation of organs   ,experiment
Consistent with this possibility addition of an anti collagen antibody led to a substantial reduction in the average cell speed at later stages of cell movement probably due to shielding of both the collagen IV binding sites and the bindings sites of other ECM components by the antibody molecules binding to the gradually accumulating newly secreted collagen IV   ,experiment
Once again we resorted to affinity chromatography incubating in vitro translated S Met labeled SMADand SMADwith a resin containing His ZZ MABL  ,experiment
The progression of the remaining cells through S  M was delayed slightly by a amanitin  Figure A  but importantly despite decreased cell cycle transcription  Figure B  the daughter cell size profile of the a amanitin treated culture was essentially identical to that of the control cells  Figure C  M amanitin    ,experiment
Cytokinesis defects were observed in control  dma  cells as well as dma  cells overproducing Nucp  Figure A    ,experiment
Figure B  inset  shows that the indicated tau peptide   is able to assemble in the presence of APS   ,experiment
The distribution of bacteria seen using the two GFP constructs was similar  unpublished data    ,experiment
Therefore the real number of Atfp  Atfp targets is probably considerably higher than the conservative estimate from our previous study     ,experiment
These two glomeruli are also often ectopically innervated by lola    PNs from the opposite lineage  that is DAis ectopically targeted by lola    adPNs while VAd is ectopically targeted by lola    lPNs    ,experiment
The mean time to death was lengthened by d in the two eiger mutants tested  Figure A    ,experiment
We also need to point out that the topology accuracy error rate decreases with the increase of input sequence length   the error rate also increases with the increase of indel rate because for these datasets the alignment is more difficult   ,experiment
As anticipated we observed no HA pin particles  Figure d   lane versus lane  while substantial levels of HA nucwere recovered in virions  Figure d   lane versus lane    ,experiment
Thus we routinely used the ratio of  g per  mg particles   ,experiment
The levels of incorporated endophilin inside the virions quickly reached a plateau and no higher levels were found even with dramatically increasing amounts of endophilin expressed inside the cells  Figure    ,experiment
In the maturation process of cells from the colonic crypt the stem cells differentiate to become either goblet cell in the crypt or surface epithelial cell     ,experiment
The same result occurred after h of culture   ,experiment
The reverse transcriptase activity of culture medium displayed at most a two fold reduction compared to controls  Figure b    ,experiment
In agreement with the filter lift assays constructs containing MA showed the strongest reporter gene expression   ,experiment
After transplantation cells from the more caudal transplanted streak turned on Soxexpression in all cases  n   Figure C C  C  C   and C   insets  but were unable to maintain expression after overnight incubation   Figure E E  E     ,experiment
Addition of Grxwithout addition of GSH or another reducing agent resulted in rapid reversal of the reaction and deglutathionylation the protein   ,experiment
Western blot analysis of multiple subunits revealed a markedly reduced amount of Rpcp in the Pol III complex containing Rpc p  Figure A lane  relative to wild type Rpcp  Figure A lane    ,experiment
Thus it is unlikely that our reranking setup resulted in different conclusions than if the retrieval had been performed on the entire corpus   ,experiment
Mice from the BALB and Bstrains were tested  N  mice from three to four litters per strain    ,experiment
PPI phenotypes at each of the prepulse sounds  and dB  were measured for the four inbred strains  BCBALB and DBA  where the numbers of mice measured were and for males in BCBALB and DBA respectively and were and for females in BCBALB and DBA respectively   ,experiment
Experiment   ,experiment
Previous research has suggested that any personalisation of approach helps to improve the response rate   ,experiment
Experiment   ,experiment
The second test used trajectories generated by human subjects while tracking geometrically prescribed complex figural forms   cloverleaves lemniscates and lima ons   during both drawing and locomotion   ,experiment
To improve the performance of SRL on biomedical literature we add two domain specific features NE features and argument template features  denoted as BIOSMILENE and BIOSMILETemplate respectively  to BIOSMILE   ,experiment
The inhibition by Histaminum and Apis is particularly interesting because when released at normal doses into a tissue both histamine and bee venom have pro inflammatory powers and irritant properties   ,experiment
The results of this experiment show that although increasing the cognitive load  by increasing the set size from two to ten  yields the expected increase in diotic identification thresholds it does not change binaural benefits   ,experiment
As we demonstrate in Methods if we consider mand mto be the same motif the resulting combined motif has expected count    and observed count k kin the group   ,experiment
Such normalizations also make the PPCA simple     ,experiment
Reintroduction of hbfrom embryonic stage onwards using dMPGALrescued Ilpexpression   PPERCENT Figure E and M  but failed to rescue anterior apoptosis   PPERCENT of anterior dMPneurons persist in early first instar larvae Figure E and M    ,experiment
Both samples raised similar large fibrils  Figure B  indicating that the incubation period was sufficient for both independent of their initial aggregation state to reach the rapid growth phase that leads to the fibril formation   ,experiment
After weeks the genetically labeled cells displayed a more differentiated fibroblast  or chondrocyte like phenotype and appeared to have become integrated into the surrounding cartilage tissue of wild type origin   ,experiment
Experiment   ,experiment
Each array used in this study contained  features for PM only and MM only measurements   ,experiment
Each chip contained  features on the array in the  x y  coordinate system of size   features   ,experiment
The purpose of this experiment was to explore alterations in vascular morphology of iron deficient rats using the abdominal aorta as a representative artery   ,experiment
Microarray data of zebrafish  Danio rerio  development were downloaded from ArrayExpress  E TABM      ,experiment
We assessed Jna   mice on a hippocampal independent reference memory acquisition task   ,experiment
Annulus cells were all derived from surgical patients   ,experiment
The purpose of this experiment was to see if a daily injection of the beta blocker propanolol inhibits the cardiac hypertrophy that is associated with iron deficiency in weanling rats   ,experiment
Intravenous infusions of physiological saline solution were used as a control   ,experiment
At the cellular level CYPA mRNA was always observed at or around the cell nucleus close to the basolateral membrane and at the tissue level CYPA mRNA was found in the basal and apex area of the intestinal fold   ,experiment
TBGRI agreed to equally share the royalty with the tribal community   ,experiment
In addition to confirming gene expression in both biological replicates of the TUC aphid line and one biological replicate of each of the A and AR lines examined by microarray hybridization we analyzed Buchnera ibpA expression in two more aphid lines  and   ,experiment
Here individuals within each patch i were replaced by individuals of the same sex and with the same infection status randomly selected from the entire pool of individuals in the metapopulation   ,experiment
Note that all three genotypes achieved satiety at the same level indicating that hcrtrhomozygous mutants have food intake abilities similar to those of wild types and heterozygotes   ,experiment
In summary this study is the first to show CMS dependent morphological changes on the level of basal dendritic spines in the rat mPFC and PS seems to make the brain less responsive to some of the stress related changes as implicated by the predictive adaptive response hypothesis   ,experiment
To test for the possibility that the proteins encoded by net m  and net m   might be hypomorphic with respect to their resistance toward phosphorylation by Cdc i e  not all Cdcphosphorylation sites on Netwere mapped and mutated  we evaluated whether the netphosphosite mutants exhibited a synthetic growth phenotype when combined with msd a mutant allele of CDC   ,experiment
The last DpnII site and the downstream bases were cloned into Megaclone vectors and their sequences determined according to the MPSS protocol   ,experiment
Waterlogging was started at the leaf stage and lasted three to eight weeks depending on the trait measured   ,experiment
   ,experiment
As a control this experiment was performed on male nuclei showing that RNA FISH signals co located in all nuclei in which genes were expressed   ,experiment
well fed females of An  gambiae ready to lay eggs were introduced into a cage provided with types of breeding sites for their oviposition  a breeding site with petroleum products from the field and a breeding site with no trace of petroleum products  control   Figure    ,experiment
The relative expression of Syk to that of ribosomal RNA was determined using the Sequence Detection System Software   ,experiment
We constructed an rgsA deletion mutant of strain CHAand tested its survival after a min exposure to mM HOin NYB with shaking   ,experiment
Histology data was not available on samples included in study which were part of a large backlog of specimens accumulated after the foot and mouth outbreak of   ,experiment
For each time point at least four hybridizations were carried out corresponding to biological replicates and one dye swap except for the time point corresponding to h of culture   ,experiment
We therefore determined whether DSXM expression required EYA function   ,experiment
For the experiment in which RNA SSD was used to design structures with primary structure constraints we utilised only biologically motivated structures   ,experiment
The collection of strongly bimodally expressed transcripts from population sampling provides a sample of candidate genes that can be assessed for regulation of quantitative traits in targeted crosses or carefully chosen pedigrees   ,experiment
The oil is saturated with nitrogen to prevent oxidation during shipping and storage   ,experiment
The source of dl a tocopherol  synthetic vitamin E  was ICN Biochemical  Costa Mesa CA    ,experiment
Further analysis proceeded in the same way as the primary analysis   ,experiment
In a third experiment we tested the utility of the E values computed by Tomtom   ,experiment
In one experiment EDTA was added to an experiment with dissolved ferrous iron   ,experiment
In the current study the majority of genes previously implicated in the biosynthesis of melanin did not show significantly different transcriptional behavior but this is not surprising considering the experimental design   ,experiment
Perfusion with this medium was continued until the ensuing rise in Mag Indo fluorescence ratio appeared to reach a maximum which was presumed to equate to near complete exhaustion of cytosolic ATP   ,experiment
Finally we monitored if coilin and SMN compete for the same binding sites on Tima   ,experiment
GAPDH was used as an endogenous control and the Day  normal skin  sample was used as the calibrator   ,experiment
Experiment directly tested this model s predictions for memory for moving ripple sounds and compared these results to previous results obtained with visual stimuli   ,experiment
We measure the pathogen growth directly not just the lesion or area of dead tissue present on the leaf surface which may not correspond to the actual pathogen spread   ,experiment
Mapping procedures and motor training were identical as in the other experiments   ,experiment
The study followed international standards for animal care and welfare and was approved by the institutional animal care and use committee at the College of William and Mary  IACUC    ,experiment
The study followed international standards for animal care and welfare and was approved by the institutional animal care and use committee at the College of William and Mary  IACUC    ,experiment
Except for the photoperiod treatment procedures and data collection were as in Experiment   ,experiment
Litter size sex bias within each litter and maternal experience  primiparous vs  multiparous  were noted and their relationship to SCPP responses was also assessed   ,experiment
Thus we found an inverse interaction pattern in temporal and frontal structures  see Tables and    ,experiment
Effect of blending time and gentamycin   ,experiment
It is a normal practice for beef to be consumed after weeks due to the fact that an elaborate meat tenderization process occurs over this time period   ,experiment
In the second experiment the global gene expression of the sigB proficient strain RESwas compared between the transition growth phase  sample number  and exponential growth phase  sample number    ,experiment
To study the long range correlation we picked genes that produce large numbers of gene pairs with correlation coeffcients greater than    ,experiment
Each condition was allowed days post OHDA administrations for consistent comparison of lesion severity  Fig  a b    ,experiment
The situations presented to our subjects were those which led Baron   to show that subjects often make non consequential decisions   ,experiment
The medium was replaced by PPERCENT FBS Fmedium with growth factors in optimal effect concentration  acquired by dose effect experiment    ,experiment
Moreover we evaluated the possible correlations between bone and body composition parameters and also with the adipokine adiponectin   ,experiment
In some experiments we were able to make several different sequences of downward and upward movements in the same cell to a depth at which as shown in Fig  A the apparent  Ca  i rose rapidly   ,experiment
Grains were exchanged after every parasitoid tested  N   for each treatment    ,experiment
Values are the mean of samples read in triplicate with standard deviation   ,experiment
Values are the mean of samples read in triplicate with standard deviation   ,experiment
One of the two clones demonstrated higher specificity for a cholangiocarcinoma cell line when compared to COS or HepG cells  Figure panel B    ,experiment
In experiment II animals were inoculated once daily with D  viviparus Lon consecutive days  day  at the start of the experiment   ,experiment
Butyricum suggesting that this response does not influence feed efficiency   and confirming that antibody production is a not an energy demanding process     ,experiment
The integrin av expression on kidney cells was compared between the hh  n    and HH  n    genotypes by flow cytometry   ,experiment
A similar experiment with the injection of   cells enriched in neoblasts  PPERCENT neoblasts  into X irradiated S  mediterranea was performed by Bagu   et al      ,experiment
The number of intracellular amastigotes was estimated h post infection and the results are expressed as average of triplicates   SD   ,experiment
Dissected organs including brain for subsequent RNA extraction were immediately frozen in a dry ice  ethanol bath and stored at   C   ,experiment
All the components of growth medium the required antibiotics sucrose lysozyme NONIDET P NP and the electrophoresis reagents were purchased from Pharmacia Biotech  Sweden   purified E  coli AP DNP CCCP antibody to GroEL chloro napthol and Freunds adjuvant from Sigma Aldrich USA   Ni NTA Agarose from QIAGEN Germany   HRP conjugated goat anti rabbit IgG  secondary antibody  and proteinA CL agarose from Genei India   the Nitrocellulose transfer membrane from BioRad Laboratories USA   S methionine from Board of Radiation and Isotope Technology India   HOTween and anti DnaK antibody from Merck India   Isopropyl   D thiogalacto pyranoside  IPTG  and p nitrophenyl phosphate  PNPP  from Sisco Research Laboratories India   ,experiment
The final product of this mutation strategy is the insertion of DNA encoding a foreign epitope into the S  enteritidis genome without the addition of any unwanted sequence   ,experiment
For this reason in a final experiment we studied the relationships between these two phenomena  batch    ,experiment
All combinations of forward primers from the newly defined region flanking the deletion on the telomeric side with reverse primers from the newly defined region flanking the deletion on the centromeric side were used in PCR amplification reactions performed with DNA from the three affected family members and single unaffected family members   ,experiment
The red fluorescence of DiIC  could be detected in the abdominal region of fish that consumed the food  Fig  b upper panels  but not in those that did not  Fig  b lower panels    ,experiment
Hemoglobin release was estimated by measurement of the optical density of the supernatant at nm   ,experiment
The co culture was then incubated in culture medium without butein for days after which the numbers of colonies of tumor cells were counted as described above   ,experiment
Conversely the nahG mutant that is defective in SA production and signalling is the only experiment presented in this study that documents a large reduction in the expression of AtPNP A    log and the correlated genes  Figure    ,experiment
E hexenal Z hexenol and TEC were generous gifts from Soda Aromatic Co  Ltd  Tokyo   ,experiment
Following the RT PCR amplification reaction the amplicons were labeled and hybridized to our multi species microarray slide in order to assess the efficiency of gene specific but cross species hybridizations   ,experiment
Cultures were incubated at  C and sampled every hour   ,experiment
Then the suction vacuum was turned on at a vacuum pressure of mmHg for approximately minute while the differential pressure transducer was continually recording IOP   ,experiment
We can use the measured values of L   t  and Q   t  to calculate these predictions and experimentally test them by performing a series of three click iso response measurements   ,experiment
Cells carrying the pREPX control vector were treated in the same way and used as reference   ,experiment
Table shows the ranking of rigid gap motifs from ten datasets of the Dilimot database   ,experiment
We used three networks with different connectivity each with different sets of CPSs  randomly selected CPSQCPSQ   ,experiment
However the significant change was not observed in cells expressing USPL  CS  or USPN  Fig     ,experiment
From three days post hatching water and food were changed daily  food ad libitum  and the number and sex of emerging adults was recorded   ,experiment
Since ob  ob mice selectively lack the C sulfatide isoform in pancreas   this model was used to investigate whether this specific isoform could be taken up in pancreas   ,experiment
To confirm the results obtained from the proteomic analysis we determined whether TERA was increased after NGAL treatment using western blot analysis   ,experiment
The MTB s accuracy was assessed in terms of the mean and standard deviation of the errors in these angles using the corresponding mechanism readings as ground truth   ,experiment
Comparative studies of protein expression in the retinae of rdta mice and their littermate controls were performed with a minimum of three independent groups of animals   ,experiment
hours after infection total RNA was isolated and used for hybridization on an Affymetrix HuGeneFL GeneChip  representing over  genes   ,experiment
Implantation of a glass barrier in the neural tube of a somite stage embryo posterior to the nd somites did not prevent the extension of Hoxdexpression thus implying that planar signals are not necessary after the stage at which the glass barrier was placed   ,experiment
In a single experiment percent of the samples  randomly selected  were used to train a classifier after which the classifier was tested on the remaining percent   ,experiment
As expected the position of the mutation along the sequence of the probe molecule strongly influenced the hybridization ratio  Fig    ,experiment
The transgenic FasL mRNA was highly expressed on days to and obviously decreased on day after virus injection  Fig  lanes  which suggests that repeated administration of FasL gene transfer would be necessary to maintain a high level of FasL transgene expression in vivo   ,experiment
One inoculum    cells  of either NIHTvector only or NIHTTRIP BrHA fibroblasts  from one representative clone each  was injected subcutaneously into the lower flanks of athymic nude mice  n      ,experiment
At the end of the experiment the wings of each mosquito were dissected and measured from the distal to dorsal points using microscopy   ,experiment
Each sample was mixed with a reference pool and applied to a mer DNA oligonucleotide microarray in a standard two color competitive hybridization     ,experiment
The supernatant fraction was centrifuged at  g for hr and the sub mitochondrial particles pellet resuspended for EPR analysis after checking the purity of this fraction  by studying the electron transfer reactions using potassium ferricyanide as an electron acceptor and succinate as a substrate    ,experiment
By analyzing all timepoints in parallel we were able to compare the relative GFP intensity between the pulse and chase populations   ,experiment
At that time the mammary fat pads free of palpable tumors were either collected for the preparation of epithelial cell pellets and frozen or prepared as whole mounts   ,experiment
In addition dihybrid moths were mated in the intercross Yyes  Dalzell  Yyes  Dalzellfrom which three pairs were fertile and Fprogeny were scored  see Table    ,experiment
A strong colocalization signal was present almost immediately on the plasma membrane and colocalization appeared on numerous vacuoles within the cells by the end of the time series   ,experiment
In an experiment comparing biofilm formation in duplicate wells strain Mthe pilus deficient variant yielded an average optical density of  whereas its isogenic parent strain Myielded an average optical density of    ,experiment
Treatment with estradiol   cancers per mouse  or estradiol plus progesterone   cancers per mouse  drastically reduced mammary cancer multiplicity and also approximately doubled the mammary cancer latency  Figures and    ,experiment
GST Cdceluted from the beads following high salt wash failed to show any DNA binding activity  Fig  C  whereas high salt eluate containing only pshowed strong DNA binding activity suggesting that pnot Cdcis responsible for the binding activity   ,experiment
The results shown in Figure indicate that pN protein specifically interacted with Bel Tas  lane  whereas the middle and C terminal regions pM and pC respectively do not seem to bind to Bel Tas under the conditions used  Fig  lanes and    ,experiment
The deleted nodes were added to the candidate gene set and the performance of the algorithm was evaluated using the incomplete network   ,experiment
Autoradiography was performed using Kodak X Omat RA film   ,experiment
DNA content was quantified using a FACSCAN  Becton Dickson    ,experiment
There was no difference in the body weight of rat pups  from comparable litter sizes  between CO exposed and air only exposed rat pups   ,experiment
To test the efficacy of another anti filarial drug ivermectin in these mice ivermectin phosphate  mg  kg in PPERCENT DMSO  was administered by i p  injection   ,experiment
The amount of PCR product was compared with the input amount to calculate the percentages of input   ,experiment
Fewer mosquitoes expressed defensin days after emergence when C cells were infected at a MOI of   PPERCENT for MRE  J  ppA and PPERCENT for MRE  J  ppC   n    as compared to those exposed to a MOI of   PPERCENT for both MRE  J  ppA and ppC   n     Figure A  even though the infection levels of mosquitoes remained comparable  PPERCENT n    as determined by virus isolation from mosquito carcasses in BHK cell cultures   ,experiment
Figure depicts the basic experiment carried out on each of the cell lines   ,experiment
 Milford MA    ,experiment
agarose gel   ,experiment
Data are presented as the average activity relative to control in the absence of lipid   S D  from a single assay performed in triplicate   ,experiment
These samples were measured and the recovery rate was determined with the formula    spiked sample   neat sample   spiked control      ,experiment
After h incubation the purple formazan crystal was solubilized by adding  xL of lysis buffer  PPERCENT HCl N and PPERCENT Triton X in isopropanol  and the absorbance was measured at nm on a SpedroMax Microplate Spedrophotometer  Molecular Devices Sunnyvale CA USA    ,experiment
Left mammary glands were processed for whole mounts   ,experiment
Cultures of rad   TE and rad   TE cells were grown to an OD of  treated for hours with   M LatA fixed with paraformaldehyde and stained with DAPI   ,experiment
Three mRNA populations were isolated and hybridized to distinct chips  MP  mitochondrial and membrane bound polysomes    FP  free cytosolic polysomes    and TOT  total polysomes that is the whole transcriptome    ,experiment
For each cultivar two leaf stage plants were inoculated with buffer  mM phosphate buffer pH  or purified RYMV particles at a concentration of  g  ml   ,experiment
After hours the differentiated cells were analyzed by immunocytochemistry for uptake of BrdU   ,experiment
 Note  the clones do not differ in the gene sequences of the molecular markers available for this species in Genbank  NCBI  so that the clones could not be differentiated and identified unpubl  data    ,experiment
The small peak that eluted just before the major activity peak  Fig  B  which was removed by trypsin treatment  Fig  C  may represent a non specific aggregate since it was also found in other PPforms that had been obtained from crude cellular extracts by affinity chromatography     ,experiment
PCR analysis performed as described in Figure SA showed clearly that treatment with AzadC after I SceI exposure did not increase the number of GFP recombinant genes  Figure B  b     ,experiment
First the repair time was too short to account for a large fraction of newly synthesized plasmids and second IR results in a dramatic arrest in DNA replication in normal cells   making it highly unlikely that any newly replicated plasmid was achieved   ,experiment
A close overlap was observed between the green and red fluorescent signals of XBsmGFPand H ATPase dsRed respectively   ,experiment
After to days I made a plaster cast of the nest   ,experiment
The grapevines were moved to pathogen free greenhouse for months under natural light conditions with daily watering from an automated irrigation system at   C   ,experiment
Two hundred eggs of An  gambiae were introduced into breeding sites containing two liters of water collected in areas of spilled petroleum products in the south western Nigeria   ,experiment
With Win TLV version   http    www csys demon co uk  one frame was recorded every seconds over a hour period and played back at a rate of frames per second resulting in a minute second video clip   ,experiment
Plants were grown in the hydroponics system for two weeks until they reached the Vstage   at which point tissue was harvested for RNA extraction   ,experiment
The PCR thermal cycling parameters were  C for min   C for min followed by cycles of  C for sec   C for min   ,experiment
As depicted in Figure PpuR levels in P  putida IBEwere detected as being significantly higher than those in the wild type parent strain indicating that absence of the Lon protease resulted in larger amounts of PpuR present in the cell   ,experiment
When added at the highest dose used in biological assays   M  NBI did not displace specific I labeled IGF binding from the cell surface   ,experiment
Incubation at  C initiated receptor internalization in the assay   ,experiment
Permission was granted for an experiment involving the distribution of clean syringes in the towns of Malm  and Lund   ,experiment
The animals were evaluated twice weekly to detect the appearance of mammary tumors   ,experiment
Reasons for this improved balance in the GVS session remain uncertain   ,experiment
Each group was treated with a different carbohydrate  or no carbohydrate in the control group  and all nine groups were fed using the blood from a single donor   ,experiment
Like the second chromosome any chromosome content other than diplo is lethal so viable offspring only occur from the fertilization of nullo eggs by diplo sperm or diplo eggs by nullo sperm   ,experiment
To test Literature Lab on a more challenging in vivo derived dataset we applied Literature Lab to a set of genes whose expression increased with the prostate specific expression of myristoylated AKT  also associated with the eventual prostate phenotype of prostatic intraepithelial neoplasm  and decreased when mice were treated with RADan mTOR inhibitor  Fig  A    ,experiment
In contrast Group animals would show better performance because the internal models previously acquired in Context A are not fully activated during the retrieval in Context B and remain stable   ,experiment
We used data from an experiment that compared the protein expression in the whole brain homogenate of rats that were fed a diet with PPERCENT of grape seed extract to that of a normal rat diet   ,experiment
It is of course possible that at very low COpressures endospores might be more sensitive to their environmental conditions than at one atmosphere   ,experiment
Curie explaining the wonders of radium at the Sorbonne   ,experiment
However large numbers of apoptotic cells are present in both the tumors treated with ApoL  TRAIL alone and ApoL  TRAIL in combination with gemcitabine  Figure F and H    ,experiment
A fortnight after the transfers we tried to catch the same anthias males again to repeat the sampling   ,experiment
Paired patch recordings may be necessary to show that the input is from precisely one neuron   ,experiment
It would be very informative to clarify this point by double staining with ThS or X to visualize the deposits and A  antibodies that recognize both soluble and insoluble forms of the amyloid peptide   ,experiment
In order to unmask the true severity of epicardial stenosis we evaluate a diagnostic parameter which is obtained from fundamental fluid dynamics principles   ,experiment
The effect of transcription and translation on noise levels was studied by independently varying these two parameters and measuring the resulting noise levels for a population of cells   ,experiment
Site directed mutagenesis experiments are then done to confirm the role of specific mutations introduced into a wild type virus   ,experiment
The serine threonine protein kinase SAPKwas identified in a subtracted cDNA library from F  rubra ssp  litoralis enriched for salt responsive genes   ,experiment
To achieve this aim we asked subjects to switch to the opposite diet after completion of the first diet period  Phase II  after which the same measurements were assessed  i e  each subject consumed a VLCK and LF diet    ,experiment
All other RACE bands generated from LNCaP HepGand normal testis were either comprised of SHBG sequences that had recombined with sequences from other chromosomes or were not specific for SHBG and were considered to be experimental artifacts   ,experiment
Microarray experiments provide a rapid method for directly profiling the expression pattern of an entire gene repertoire in a genome   ,experiment
Therefore we set up experiments with restrained hosts to analyse the behavior in detail   ,experiment
In addition the pilus proteins also have a strong protective capacity in animal models     ,experiment
But it must be kept in mind that infection was measured by cyst excretion not by symptoms   ,experiment
It has been shown that pneumococcal adherence to human lung epithelial cells is significantly enhanced by expression of the pilus  Hemsley et al    Barocchi et al     ,experiment
Combined molecular and biochemical approaches are required for a deeper understanding of mechanisms of ATP homeostasis in S  aureus and analyze its impact on the loss of replicative functions and viability during exposure to high temperatures as well as other stressing conditions   ,experiment
For the majority of the Fplants multiple explants were examined  one leaf two nodes pollinated florets immature florets immature grains and seedlings  resulting in a total of analysed explants   ,experiment
For example RNase HI and RNase HIII genes tagged with different drug resistances are inserted into the RNase HI knockout mutants of E  coli and repeated subcultures of the recombinants allow us to detect the mutated RNase H gene using specific drug resistances as markers   ,experiment
The latter scenario is more probable because the starting joint position was found to be shifted in the direction of the movement i e  having a more flexed starting position for the flexors and more extended starting position for the extensors   ,experiment
At present the significance of this result in terms of the transmissibility or pathogenicity under  field conditions  of this agent strain in any species remains speculative but it supports the need for appropriate control measures protecting both the animal and the human food chain to encompass atypical scrapie cases specifically   ,experiment
We therefore first confirmed the specificity of AT domains from two modules of PKSto confirm that the two modules are used alternately during mycoketide biosynthesis   ,experiment
Because the immunoprecipitated chromatin can be chemically or physically sheared into smaller fragments the sequences complementary to the binding sites can be narrowed down to a much smaller region using arrays made on the POSaM platform  data not shown    ,experiment
Results from these studies could justify further explorations in tumor samples from patients   ,experiment
Protein protein interaction data used in the creation or prediction of molecular networks is usually obtained from large scale or high throughput experiments   ,experiment
To assess the quality of our predictions relative to other methods that have been published to date we built on the results recently published by Stark et al    who have performed a detailed comparison of the performance of most of the prediction methods that are currently in use on a relatively large set of experimentally tested miRNA mRNA interactions   ,experiment
In a first step we used gene essentialities established during the construction of the ADPmutant library to derive an intermediary version of the model iAbaylyiv  ,experiment
The analyzed dataset contains the results of microarray experiments of which are HCC samples and normal liver samples   ,experiment
An alternative using automated information extraction techniques which do not rely on expert knowledge is presented in the discussion   ,experiment
The latter however had to be evaluated following injection of cells directly into the lateral tail vein because the parental cells are not effective at spontaneous metastasis   ,experiment
The authors used nearly  images so that individuals saw each object only twice during the experiment  once during the first and second presentations    ,experiment
We carried out therefore the radioactive ADP ribosylation for a short time and a limited concentration of reagent in order to label preferentially the isoproterenol activated Gas   ,experiment
Bti bacterium produces insecticidal toxins which are widely used for mosquito control and the toxic litter was collected in a mosquito pond in Eastern France three months after treatment with commercial Bti insecticide  Bactimos Valent Biosciences Corporation    ,experiment
To further test this hypothesis we transiently transfected an MTMMP expression construct  MTpcSE  into the WTcells and measured the ability of these transfectants to degrade type I collagen   ,experiment
The availability of intraspecies genome data from two strains of Campylobacter jejuni   has provided us with the opportunity to examine the quantitative relationship between the LR and probe  target identity  PTI  using our C  jejuni microarray   ,experiment
TERT expression by Northern blot in the TERT off cohort was efficiently suppressed by doxycycline injection within hours  Figure B    ,experiment
The experiment was designed to include several consecutive and  C time points for evaluating the extent of inheritable versus LT inducible fluctuation and to initiate the LT treatment near the end of the day to better reflect natural conditions   ,experiment
After a further minute incubation period under repressing conditions a second ml sample was removed for RNA purification   ,experiment
To limit the impact of a learning effect on appropriate OAT management practice within the department over time  possible for medical residents  the order of these three periods was determined by using a Latin square plan  see Figure    ,experiment
Whilst hematopoiesis was largely normal when Rb deficient cells were supported by a wild type microenvironment a distinctly different phenotype was observed when MxCre Rbfl  fl animals were induced to delete Rb     ,experiment
